"","probability_of_goal","is_goal","distance","matchId","lastName","eventSec","angle","x","y","is_counter","rank"
"5058",0.827166211184836,1,1.25095963164284,2500026,"Gabbiadini",1621.981389,146.98959950254,99,51,0,1
"5883",0.827166211184836,1,1.25095963164284,2500080,"Aubameyang",827.211601,146.98959950254,99,51,0,2
"153",0.812271701566105,1,1.71816762860903,2499727,"Britos Cabrera",2879.337836,143.648412109073,99,52,0,3
"1157",0.812271701566105,1,1.71816762860903,2499787,"Evans",1258.115705,143.648412109073,99,52,0,4
"2386",0.812271701566105,1,1.71816762860903,2499865,"Otamendi",677.338249,143.648412109073,99,52,0,5
"3744",0.729487849149733,1,2.10000000000001,2499946,"Kane",120.715783,120.308136100625,98,50,0,6
"4197",0.729487849149733,0,2.10000000000001,2499973,"Benteke Liolo",2535.897798,120.308136100625,98,50,0,7
"4936",0.729487849149733,1,2.10000000000001,2500019,"Rodriguez",220.588472,120.308136100625,98,50,0,8
"5306",0.729487849149733,0,2.10000000000001,2500040,"Tackie Mensah Welbeck",1969.954398,120.308136100625,98,50,0,9
"1416",0.722870815786703,0,2.20735135399873,2499804,"Romeu Vidal",1328.616017,119.006732036974,98,51,0,10
"2104",0.722870815786703,1,2.20735135399873,2499848,"Kouyat\u00e9",2652.893624,119.006732036974,98,51,0,11
"2300",0.722870815786703,0,2.20735135399873,2499860,"Lacazette",1153.277437,119.006732036974,98,51,0,12
"2316",0.722870815786703,1,2.20735135399873,2499860,"Lingard",1046.976404,119.006732036974,98,49,0,13
"4540",0.722870815786703,1,2.20735135399873,2499995,"Can",1733.050651,119.006732036974,98,49,0,14
"4940",0.722870815786703,0,2.20735135399873,2500019,"Phillips",3109.666465,119.006732036974,98,51,0,15
"5593",0.722870815786703,0,2.20735135399873,2500060,"Kouyat\u00e9",942.198968,119.006732036974,98,51,0,16
"773",0.702099314508889,0,2.5019192632857,2499763,"Solanke",2406.016225,114.90170242643,98,48,0,17
"928",0.702099314508889,1,2.5019192632857,2499773,"Okazaki",2859.850126,114.90170242643,98,48,0,18
"1153",0.702099314508889,1,2.5019192632857,2499786,"Crouch",2354.384901,114.90170242643,98,48,0,19
"1303",0.702099314508889,1,2.5019192632857,2499796,"Abraham",152.358746,114.90170242643,98,52,0,20
"2699",0.702099314508889,1,2.5019192632857,2499885,"Rooney",1575.013886,114.90170242643,98,48,0,21
"2904",0.702099314508889,1,2.5019192632857,2499897,"Kachunga",335.395923,114.90170242643,98,48,0,22
"5790",0.702099314508889,0,2.5019192632857,2500074,"Gayle",2693.221986,114.90170242643,98,52,0,23
"5866",0.702099314508889,0,2.5019192632857,2500079,"Dyer",688.82135,114.90170242643,98,48,0,24
"5984",0.702099314508889,0,2.5019192632857,2500087,"Deeney",2327.628187,114.90170242643,98,48,0,25
"6093",0.702099314508889,1,2.5019192632857,2500094,"P\u00e9rez Guti\u00e9rrez",1064.378586,114.90170242643,98,48,0,26
"4495",0.664056625545577,1,2.92772949570141,2499992,"Barnes",1308.835365,107.422761208939,98,53,0,27
"914",0.664056625545577,0,2.92772949570141,2499772,"Niasse",2161.7493,107.422761208939,98,47,0,28
"1670",0.621468746885556,1,3.15000000000001,2499820,"Niasse",1278.233091,98.5657569304922,97,50,0,29
"2246",0.621468746885556,0,3.15000000000001,2499857,"Yoshida",2025.107358,98.5657569304922,97,50,0,30
"3247",0.621468746885556,1,3.15000000000001,2499916,"Kane",1276.523291,98.5657569304922,97,50,0,31
"5305",0.621468746885556,1,3.15000000000001,2500040,"Austin",1701.660221,98.5657569304922,97,50,0,32
"5663",0.621468746885556,1,3.15000000000001,2500065,"Sterling",950.643423,98.5657569304922,97,50,0,33
"5726",0.621468746885556,0,3.15000000000001,2500069,"Cork",1414.509126,98.5657569304922,97,50,0,34
"690",0.615055504414138,1,3.22256109329211,2499758,"Ayew Pel\u00e9",1911.067042,97.4390670095849,97,49,0,35
"1108",0.615055504414138,1,3.22256109329211,2499784,"Fellaini-Bakkioui",182.965918,97.4390670095849,97,51,0,36
"1639",0.615055504414138,1,3.22256109329211,2499818,"Sterling",1137.970608,97.4390670095849,97,49,0,37
"1779",0.615055504414138,1,3.22256109329211,2499828,"Job Matip",1415.186957,97.4390670095849,97,49,0,38
"2519",0.615055504414138,0,3.22256109329211,2499873,"Mata Garc\u00eda",2340.957572,97.4390670095849,97,51,0,39
"2764",0.615055504414138,1,3.22256109329211,2499889,"Lovren",1508.661024,97.4390670095849,97,49,0,40
"4321",0.615055504414138,0,3.22256109329211,2499981,"Ince",952.22311,97.4390670095849,97,51,0,41
"5158",0.615055504414138,0,3.22256109329211,2500032,"Man\u00e9",646.142225,97.4390670095849,97,49,0,42
"5442",0.615055504414138,1,3.22256109329211,2500050,"Zaha",276.621206,97.4390670095849,97,49,0,43
"5494",0.615055504414138,1,3.22256109329211,2500053,"Rodriguez",1635.476149,97.4390670095849,97,49,0,44
"6086",0.615055504414138,1,3.22256109329211,2500094,"Gayle",1347.530723,97.4390670095849,97,51,0,45
"3119",0.60400636259618,1,3.43633525721808,2499909,"Arnautovi\u0107",2590.956101,95.8950520085728,98,46,0,46
"3794",0.60400636259618,1,3.43633525721808,2499949,"Koscielny",763.0927,95.8950520085728,98,46,0,47
"5368",0.60400636259618,1,3.43633525721808,2500044,"Vardy",2287.119097,95.8950520085728,98,46,0,48
"5447",0.60400636259618,1,3.43633525721808,2500050,"Murray",1044.011533,95.8950520085728,98,46,0,49
"5688",0.60400636259618,1,3.43633525721808,2500066,"Barnes",992.501917,95.8950520085728,98,46,0,50
"5289",0.604006362596179,1,3.43633525721808,2500039,"King",2608.013016,95.8950520085728,98,54,0,51
"303",0.595616911839303,1,3.4310494021509,2499736,"Bailly",2658.180731,94.0275149230624,97,48,0,52
"1671",0.595616911839303,1,3.4310494021509,2499820,"Calvert-Lewin",1691.513352,94.0275149230624,97,48,0,53
"2021",0.595616911839303,0,3.4310494021509,2499843,"Pogba",2649.975155,94.0275149230624,97,48,0,54
"5386",0.595616911839303,0,3.4310494021509,2500045,"Sterling",2674.771508,94.0275149230624,97,48,0,55
"1929",0.595616911839303,0,3.4310494021509,2499836,"Fellaini-Bakkioui",2698.001175,94.0275149230624,97,52,0,56
"2510",0.595616911839303,1,3.4310494021509,2499873,"Jim\u00e9nez Silva",2542.586487,94.0275149230624,97,52,0,57
"3219",0.595616911839303,0,3.4310494021509,2499914,"Lingard",300.157575,94.0275149230624,97,52,0,58
"4956",0.595616911839303,1,3.4310494021509,2500021,"Tomkins",1350.254952,94.0275149230624,97,52,0,59
"6044",0.595616911839303,1,3.4310494021509,2500091,"Aubameyang",2250.967455,94.0275149230624,97,52,0,60
"159",0.562836642028067,0,3.75287889492854,2499728,"Rodriguez",851.501175,88.2896857220538,97,47,0,61
"578",0.562836642028067,0,3.75287889492854,2499751,"Dann",2624.715096,88.2896857220538,97,47,0,62
"981",0.562836642028067,1,3.75287889492854,2499776,"Morata Mart\u00edn",2183.00296,88.2896857220538,97,47,0,63
"1840",0.562836642028067,1,3.75287889492854,2499831,"Zouma",2735.582693,88.2896857220538,97,47,0,64
"2341",0.562836642028067,1,3.75287889492854,2499862,"Morata Mart\u00edn",1939.861153,88.2896857220538,97,53,0,65
"2715",0.562836642028067,1,3.75287889492854,2499886,"Okazaki",1860.750018,88.2896857220538,97,47,0,66
"2836",0.562836642028067,1,3.75287889492854,2499893,"Fer",2091.019679,88.2896857220538,97,47,0,67
"3173",0.562836642028067,0,3.75287889492854,2499912,"Choupo-Moting",1594.658701,88.2896857220538,97,47,0,68
"4437",0.562836642028067,1,3.75287889492854,2499988,"Arnautovi\u0107",1918.508377,88.2896857220538,97,47,0,69
"4451",0.562836642028067,1,3.75287889492854,2499989,"Gayle",2706.258156,88.2896857220538,97,47,0,70
"4468",0.562836642028067,0,3.75287889492854,2499990,"Ag\u00fcero del Castillo",2333.501815,88.2896857220538,97,53,0,71
"5413",0.562836642028067,1,3.75287889492854,2500047,"Cork",1656.228787,88.2896857220538,97,47,0,72
"632",0.525042325395592,0,4.2,2499755,"Chalobah",550.89801,82.139648908549,96,50,0,73
"1170",0.525042325395592,1,4.2,2499787,"de Andrade",2972.120428,82.139648908549,96,50,0,74
"1891",0.525042325395592,0,4.2,2499834,"de Jesus",262.938543,82.139648908549,96,50,0,75
"2689",0.525042325395592,0,4.2,2499884,"Martial",856.220863,82.139648908549,96,50,0,76
"3005",0.525042325395592,0,4.2,2499903,"Smalling",86.991846,82.139648908549,96,50,0,77
"3317",0.525042325395592,1,4.2,2499920,"R\u00fcdiger",153.509516,82.139648908549,96,50,0,78
"3431",0.525042325395592,1,4.2,2499927,"Ayew",2423.924072,82.139648908549,96,50,0,79
"4445",0.525042325395592,1,4.2,2499989,"Gayle",968.027455,82.139648908549,96,50,0,80
"4487",0.525042325395592,1,4.2,2499991,"Locadia",2660.011923,82.139648908549,96,50,0,81
"4997",0.525042325395592,1,4.2,2500023,"Barbosa de Oliveira",235.57604,82.139648908549,96,50,0,82
"5036",0.525042325395592,0,4.2,2500025,"Calvert-Lewin",1400.748651,82.139648908549,96,50,0,83
"5930",0.525042325395592,0,4.2,2500082,"Solanke",2892.879842,82.139648908549,96,50,0,84
"790",0.521344302811484,1,3.99624824053762,2499765,"Atsu Twasam",1122.869905,80.4927145287274,98,45,0,85
"4585",0.521344302811484,0,3.99624824053762,2499997,"Tosun",2864.006441,80.4927145287274,98,45,0,86
"3275",0.521344302811483,1,3.99624824053763,2499917,"Wagu\u00e9",2698.809945,80.4927145287272,98,55,0,87
"710",0.519957723706462,0,4.25469152818392,2499760,"Tackie Mensah Welbeck",926.400047,81.295799156945,96,49,0,88
"917",0.519957723706462,0,4.25469152818392,2499772,"Calvert-Lewin",2500.466459,81.295799156945,96,51,0,89
"1454",0.519957723706462,1,4.25469152818392,2499806,"Okazaki",200.684209,81.295799156945,96,51,0,90
"1642",0.519957723706462,1,4.25469152818392,2499818,"Phillips",2765.144405,81.295799156945,96,49,0,91
"1888",0.519957723706462,1,4.25469152818392,2499834,"de Jesus",2669.154041,81.295799156945,96,51,0,92
"2238",0.519957723706462,0,4.25469152818392,2499857,"Hoedt",824.342432,81.295799156945,96,49,0,93
"2723",0.519957723706462,0,4.25469152818392,2499886,"Austin",1247.147836,81.295799156945,96,51,0,94
"2920",0.519957723706462,0,4.25469152818392,2499897,"Depoitre",2897.994716,81.295799156945,96,49,0,95
"3251",0.519957723706462,1,4.25469152818392,2499916,"Kane",2285.723484,81.295799156945,96,49,0,96
"3616",0.519957723706462,1,4.25469152818392,2499938,"Carroll",813.781658,81.295799156945,96,51,0,97
"3740",0.519957723706462,1,4.25469152818392,2499946,"Son",1509.359651,81.295799156945,96,51,0,98
"4024",0.519957723706462,0,4.25469152818392,2499963,"Iheanacho",1872.998397,81.295799156945,96,49,0,99
"4227",0.519957723706462,0,4.25469152818392,2499975,"Kane",1775.772806,81.295799156945,96,49,0,100
"4601",0.519957723706462,0,4.25469152818392,2499998,"Dawson",2357.589491,81.295799156945,96,51,0,101
"5921",0.519957723706462,1,4.25469152818392,2500082,"Giroud",1907.981112,81.295799156945,96,51,0,102
"1007",0.517294869678669,1,4.16183853603189,2499778,"Hern\u00e1ndez Balc\u00e1zar",1187.991908,80.3388172727015,97,46,0,103
"2451",0.517294869678669,0,4.16183853603189,2499869,"Long",1100.955799,80.3388172727015,97,46,0,104
"2514",0.517294869678669,1,4.16183853603189,2499873,"Otamendi",520.099441,80.3388172727015,97,46,0,105
"3815",0.517294869678669,0,4.16183853603189,2499950,"Hemed",1771.888547,80.3388172727015,97,46,0,106
"5136",0.517294869678669,1,4.16183853603189,2500030,"Vardy",3010.114257,80.3388172727015,97,46,1,107
"839",0.517294869678669,1,4.16183853603189,2499767,"Ag\u00fcero del Castillo",1841.44704,80.3388172727015,97,54,0,108
"1178",0.517294869678669,1,4.16183853603189,2499788,"Sakho",2658.749372,80.3388172727015,97,54,0,109
"5577",0.517294869678669,1,4.16183853603189,2500058,"Crouch",1998.148932,80.3388172727015,97,54,0,110
"3",0.504878818874656,1,4.41470270799745,2499719,"Okazaki",254.745027,78.7883006482609,96,52,0,111
"1117",0.504878818874656,1,4.41470270799745,2499784,"Lukaku Menama",2412.453366,78.7883006482609,96,52,0,112
"1161",0.504878818874656,0,4.41470270799745,2499787,"Carrillo D\u00edaz",1970.666276,78.7883006482609,96,52,0,113
"1318",0.504878818874656,0,4.41470270799745,2499797,"Alli",2723.088258,78.7883006482609,96,48,0,114
"1801",0.504878818874656,1,4.41470270799745,2499829,"Wilson",1556.577637,78.7883006482609,96,48,0,115
"2308",0.504878818874656,1,4.41470270799745,2499860,"Lacazette",199.032187,78.7883006482609,96,48,0,116
"3091",0.504878818874656,1,4.41470270799745,2499908,"Ayew Pel\u00e9",1396.727162,78.7883006482609,96,52,0,117
"3120",0.504878818874656,1,4.41470270799745,2499909,"Wilson",2719.561245,78.7883006482609,96,52,0,118
"3584",0.504878818874656,0,4.41470270799745,2499936,"Diouf",2445.630962,78.7883006482609,96,52,0,119
"4648",0.504878818874656,1,4.41470270799745,2500000,"Wood",2047.013742,78.7883006482609,96,52,0,120
"4743",0.504878818874656,0,4.41470270799745,2500007,"Kane",992.720193,78.7883006482609,96,48,0,121
"5008",0.504878818874656,1,4.41470270799745,2500024,"Ulloa",1175.151221,78.7883006482609,96,48,0,122
"5266",0.504878818874656,1,4.41470270799745,2500038,"Wood",1667.635046,78.7883006482609,96,48,0,123
"6085",0.504878818874656,0,4.41470270799745,2500094,"Murphy",1345.277815,78.7883006482609,96,48,0,124
"977",0.48045262625653,0,4.6692183500025,2499776,"Fletcher",1566.053841,74.7079876899916,96,53,0,125
"1349",0.48045262625653,0,4.6692183500025,2499799,"de Andrade",482.98867,74.7079876899916,96,47,0,126
"1753",0.48045262625653,1,4.6692183500025,2499826,"Murray",1731.403637,74.7079876899916,96,47,0,127
"2991",0.48045262625653,0,4.6692183500025,2499902,"Borges da Silva",574.093619,74.7079876899916,96,53,0,128
"3211",0.48045262625653,1,4.6692183500025,2499914,"Barnes",125.122731,74.7079876899916,96,53,0,129
"3546",0.48045262625653,0,4.6692183500025,2499934,"Ag\u00fcero del Castillo",2347.484166,74.7079876899916,96,53,0,130
"4172",0.48045262625653,0,4.6692183500025,2499972,"Kompany",828.750538,74.7079876899916,96,47,0,131
"4261",0.48045262625653,1,4.6692183500025,2499978,"Hegazy",217.924833,74.7079876899916,96,47,0,132
"4736",0.48045262625653,1,4.6692183500025,2500006,"King",143.077915,74.7079876899916,96,47,0,133
"515",0.46209708381353,0,4.63492179006292,2499748,"Martins Indi",522.757297,70.6732149611668,97,45,0,134
"915",0.46209708381353,1,4.63492179006292,2499772,"Niasse",2163.211936,70.6732149611668,97,45,0,135
"1160",0.46209708381353,0,4.63492179006292,2499787,"Hegazy",1892.973924,70.6732149611668,97,45,0,136
"2055",0.46209708381353,1,4.63492179006292,2499845,"Austin",411.968931,70.6732149611668,97,45,0,137
"2314",0.46209708381353,0,4.63492179006292,2499860,"S\u00e1nchez S\u00e1nchez",614.79153,70.6732149611668,97,45,0,138
"2716",0.46209708381353,1,4.63492179006292,2499886,"King",2252.608509,70.6732149611668,97,45,0,139
"3506",0.46209708381353,1,4.63492179006292,2499931,"Klavan",2889.333658,70.6732149611668,97,45,0,140
"4193",0.46209708381353,1,4.63492179006292,2499973,"Diam\u00e9",1302.05214,70.6732149611668,97,45,0,141
"4641",0.46209708381353,0,4.63492179006292,2500000,"Wood",194.776733,70.6732149611668,97,45,0,142
"2995",0.462097083813529,0,4.63492179006292,2499902,"Christensen",2095.900958,70.6732149611667,97,55,0,143
"4680",0.462097083813529,0,4.63492179006292,2500002,"Iheanacho",1648.335583,70.6732149611667,97,55,0,144
"6172",0.462097083813529,1,4.63492179006292,2500098,"Niasse",1737.064842,70.6732149611667,97,55,0,145
"528",0.448099472053263,1,5.00383852657138,2499749,"Tackie Mensah Welbeck",340.225954,69.2582462190328,96,46,0,146
"633",0.448099472053263,0,5.00383852657138,2499755,"Carrillo D\u00edaz",552.657546,69.2582462190328,96,46,0,147
"1418",0.448099472053263,0,5.00383852657138,2499804,"Long",1690.543773,69.2582462190328,96,46,0,148
"1592",0.448099472053263,1,5.00383852657138,2499815,"Barbosa de Oliveira",759.047655,69.2582462190328,96,46,0,149
"1917",0.448099472053263,1,5.00383852657138,2499836,"Martial",2202.59325,69.2582462190328,96,46,0,150
"2202",0.448099472053263,1,5.00383852657138,2499854,"Clark",791.406971,69.2582462190328,96,46,0,151
"2395",0.448099472053263,1,5.00383852657138,2499865,"Jim\u00e9nez Silva",2250.295738,69.2582462190328,96,46,0,152
"3123",0.448099472053263,0,5.00383852657138,2499910,"Bakayoko",1087.044883,69.2582462190328,96,46,0,153
"5164",0.448099472053263,1,5.00383852657138,2500032,"Man\u00e9",230.44284,69.2582462190328,96,46,0,154
"5431",0.448099472053263,1,5.00383852657138,2500049,"Long",490.414371,69.2582462190328,96,46,0,155
"451",0.448099472053263,1,5.00383852657138,2499744,"Fellaini-Bakkioui",2185.760423,69.2582462190328,96,54,0,156
"2671",0.448099472053263,0,5.00383852657138,2499883,"Deeney",1792.810332,69.2582462190328,96,54,0,157
"2939",0.448099472053263,1,5.00383852657138,2499899,"Coutinho Correia",1522.864069,69.2582462190328,96,54,1,158
"3941",0.448099472053263,0,5.00383852657138,2499957,"Barbosa de Oliveira",2941.965607,69.2582462190328,96,54,0,159
"4331",0.448099472053263,1,5.00383852657138,2499982,"Ag\u00fcero del Castillo",163.321811,69.2582462190328,96,54,0,160
"5039",0.448099472053263,1,5.00383852657138,2500025,"Choupo-Moting",1900.755177,69.2582462190328,96,54,0,161
"5067",0.448099472053263,0,5.00383852657138,2500027,"Gayle",1691.893432,69.2582462190328,96,54,0,162
"668",0.445578081731074,0,5.25,2499757,"Sanmart\u00edn Mato",2082.828286,69.7640107922818,95,50,0,163
"1854",0.445578081731074,1,5.25,2499832,"Cork",1732.367573,69.7640107922818,95,50,0,164
"2053",0.445578081731074,0,5.25,2499845,"van Dijk",2433.78322,69.7640107922818,95,50,0,165
"2242",0.445578081731074,0,5.25,2499857,"Otamendi",1162.654424,69.7640107922818,95,50,0,166
"4596",0.445578081731074,1,5.25,2499998,"Dawson",1124.196256,69.7640107922818,95,50,0,167
"51",0.441881575411603,1,5.29385492812185,2499721,"Morata Mart\u00edn",1384.099487,69.1594742809427,95,49,0,168
"471",0.441881575411603,1,5.29385492812185,2499745,"Mitrovi\u0107",2453.135608,69.1594742809427,95,49,0,169
"869",0.441881575411603,1,5.29385492812185,2499769,"Lacazette",1144.407649,69.1594742809427,95,49,0,170
"959",0.441881575411603,1,5.29385492812185,2499775,"Lukaku Menama",1145.970864,69.1594742809427,95,49,0,171
"961",0.441881575411603,0,5.29385492812185,2499775,"Romeu Vidal",331.225174,69.1594742809427,95,49,0,172
"1939",0.441881575411603,0,5.29385492812185,2499837,"Arnautovi\u0107",2837.017983,69.1594742809427,95,49,0,173
"3867",0.441881575411603,0,5.29385492812185,2499953,"Deeney",2042.812786,69.1594742809427,95,49,0,174
"4038",0.441881575411603,0,5.29385492812185,2499964,"Sanmart\u00edn Mato",170.795679,69.1594742809427,95,49,0,175
"302",0.441881575411603,0,5.29385492812185,2499736,"Pogba",2655.272276,69.1594742809427,95,51,0,176
"1134",0.441881575411603,0,5.29385492812185,2499785,"Oxlade-Chamberlain",2575.980427,69.1594742809427,95,51,0,177
"1559",0.441881575411603,0,5.29385492812185,2499813,"Schlupp",2115.084869,69.1594742809427,95,51,0,178
"1757",0.431009725199773,0,5.42329235796854,2499826,"Ayew",414.763554,67.375053785412,95,48,0,179
"2550",0.431009725199773,0,5.42329235796854,2499876,"Mawson",157.937794,67.375053785412,95,48,0,180
"3716",0.431009725199773,0,5.42329235796854,2499944,"Rashford",2335.18266,67.375053785412,95,48,0,181
"4309",0.431009725199773,1,5.42329235796854,2499980,"Davies",1798.985073,67.375053785412,95,48,0,182
"5003",0.431009725199773,1,5.42329235796854,2500023,"Salah Ghaly",2373.772401,67.375053785412,95,48,0,183
"5032",0.431009725199773,0,5.42329235796854,2500025,"Keane",747.341938,67.375053785412,95,48,0,184
"5212",0.431009725199773,1,5.42329235796854,2500035,"P\u00e9rez Guti\u00e9rrez",2076.13433,67.375053785412,95,48,0,185
"6147",0.431009725199773,1,5.42329235796854,2500097,"Lamela",216.416867,67.375053785412,95,48,0,186
"296",0.431009725199773,0,5.42329235796854,2499736,"Jones",543.920422,67.3750537854119,95,52,0,187
"312",0.431009725199773,0,5.42329235796854,2499737,"Morata Mart\u00edn",257.754754,67.3750537854119,95,52,0,188
"620",0.431009725199773,1,5.42329235796854,2499754,"de Jesus",3010.214354,67.3750537854119,95,52,0,189
"1443",0.431009725199773,1,5.42329235796854,2499805,"Diouf",1022.238888,67.3750537854119,95,52,0,190
"1644",0.431009725199773,0,5.42329235796854,2499819,"Rashford",468.889578,67.3750537854119,95,52,0,191
"2328",0.431009725199773,0,5.42329235796854,2499861,"Murray",155.337309,67.3750537854119,95,52,0,192
"2554",0.431009725199773,0,5.42329235796854,2499876,"Mawson",2300.183626,67.3750537854119,95,52,0,193
"3182",0.431009725199773,0,5.42329235796854,2499912,"Mouni\u00e9",669.364379,67.3750537854119,95,52,0,194
"4960",0.431009725199773,0,5.42329235796854,2500021,"McArthur",1709.808769,67.3750537854119,95,52,0,195
"5152",0.431009725199773,1,5.42329235796854,2500031,"Alli",1223.724125,67.3750537854119,95,52,0,196
"2310",0.429502986109713,0,4.58872531319974,2499860,"Martial",374.513412,63.5101400914537,98,44,0,197
"2379",0.429502986109713,0,4.58872531319974,2499865,"Antonio",417.309483,63.5101400914537,98,44,0,198
"5630",0.429502986109713,0,4.58872531319974,2500062,"R\u00fcdiger",711.245925,63.5101400914537,98,44,0,199
"1819",0.429502986109712,1,4.58872531319974,2499830,"S\u00e1nchez S\u00e1nchez",2461.444948,63.5101400914534,98,56,0,200
"5224",0.429502986109712,1,4.58872531319974,2500036,"Hern\u00e1ndez Balc\u00e1zar",2641.458256,63.5101400914534,98,56,0,201
"164",0.422818902830338,0,4.21294433858318,2499728,"Yacob",2384.886225,60.4730686885245,99,56,0,202
"2877",0.422818902830338,1,4.21294433858318,2499895,"Sterling",2094.225927,60.4730686885245,99,56,1,203
"1694",0.413634442252973,1,5.63241511254275,2499822,"de Jesus",1735.346894,64.5020280569202,95,53,0,204
"1764",0.413634442252973,0,5.63241511254275,2499827,"Dann",2136.464772,64.5020280569202,95,47,0,205
"1769",0.413634442252973,0,5.63241511254275,2499827,"Milivojevi\u0107",855.992932,64.5020280569202,95,47,0,206
"2221",0.413634442252973,0,5.63241511254275,2499855,"Morata Mart\u00edn",1033.175882,64.5020280569202,95,47,0,207
"2579",0.413634442252973,0,5.63241511254275,2499877,"Lamela",1635.993399,64.5020280569202,95,53,0,208
"2692",0.413634442252973,0,5.63241511254275,2499884,"Ak\u00e9",2128.266947,64.5020280569202,95,53,0,209
"3042",0.413634442252973,1,5.63241511254275,2499905,"Depoitre",1105.395561,64.5020280569202,95,47,0,210
"3394",0.413634442252973,0,5.63241511254275,2499925,"Duffy",2505.473836,64.5020280569202,95,53,0,211
"3538",0.413634442252973,1,5.63241511254275,2499933,"Albrighton",2791.534673,64.5020280569202,95,47,0,212
"3551",0.413634442252973,1,5.63241511254275,2499934,"Ag\u00fcero del Castillo",1051.476981,64.5020280569202,95,53,0,213
"3657",0.413634442252973,0,5.63241511254275,2499941,"Benteke Liolo",1608.553072,64.5020280569202,95,47,0,214
"3823",0.413634442252973,0,5.63241511254275,2499950,"Murray",2682.313803,64.5020280569202,95,47,0,215
"4017",0.413634442252973,0,5.63241511254275,2499963,"Ndidi",563.273982,64.5020280569202,95,53,0,216
"4466",0.413634442252973,1,5.63241511254275,2499990,"San\u00e9",1951.642216,64.5020280569202,95,47,0,217
"5197",0.413634442252973,0,5.63241511254275,2500034,"Mata Garc\u00eda",703.197582,64.5020280569202,95,53,0,218
"5464",0.413634442252973,1,5.63241511254275,2500052,"Man\u00e9",384.920718,64.5020280569202,95,53,0,219
"5516",0.413634442252973,0,5.63241511254275,2500055,"Morata Mart\u00edn",1609.568047,64.5020280569202,95,47,0,220
"1535",0.410248549428902,0,5.40370243444252,2499811,"Duffy",2478.272656,62.7939113776023,96,45,0,221
"2201",0.410248549428902,1,5.40370243444252,2499854,"Field",614.391087,62.7939113776023,96,45,0,222
"2906",0.410248549428902,1,5.40370243444252,2499897,"Mooy",1342.20098,62.7939113776023,96,45,0,223
"4827",0.410248549428902,1,5.40370243444252,2500011,"van Aanholt",2658.100463,62.7939113776023,96,45,0,224
"5037",0.410248549428902,1,5.40370243444252,2500025,"Tosun",1403.466078,62.7939113776023,96,45,0,225
"1648",0.410248549428902,0,5.40370243444252,2499819,"F\u00e0bregas i Soler",1084.90081,62.7939113776022,96,55,0,226
"4637",0.410248549428902,0,5.40370243444252,2500000,"Lennon",2371.687815,62.7939113776022,96,55,0,227
"5010",0.410248549428902,0,5.40370243444252,2500024,"de Jesus",1634.130309,62.7939113776022,96,55,0,228
"5196",0.410248549428902,0,5.40370243444252,2500034,"S\u00e1nchez S\u00e1nchez",573.570462,62.7939113776022,96,55,0,229
"195",0.403498659533208,0,5.15450288582711,2499730,"Field",2374.256131,60.2601765931853,97,44,0,230
"581",0.403498659533208,0,5.15450288582711,2499752,"Kane",901.474183,60.2601765931853,97,44,0,231
"2057",0.403498659533208,1,5.15450288582711,2499845,"Austin",773.844394,60.2601765931853,97,44,0,232
"2119",0.403498659533208,1,5.15450288582711,2499849,"King",1995.561939,60.2601765931853,97,44,0,233
"2643",0.403498659533208,1,5.15450288582711,2499881,"Jim\u00e9nez Silva",419.322978,60.2601765931853,97,44,0,234
"4184",0.403498659533208,0,5.15450288582711,2499972,"Sterling",1528.632362,60.2601765931853,97,44,0,235
"5308",0.403498659533208,1,5.15450288582711,2500040,"Tackie Mensah Welbeck",2168.96675,60.2601765931853,97,44,0,236
"1289",0.403498659533207,0,5.15450288582712,2499795,"Sanmart\u00edn Mato",64.3714530000002,60.2601765931852,97,56,0,237
"1923",0.403498659533207,1,5.15450288582712,2499836,"Pogba",499.346231,60.2601765931852,97,56,1,238
"3244",0.403498659533207,0,5.15450288582712,2499916,"Kane",336.764612,60.2601765931852,97,56,1,239
"4229",0.403498659533207,1,5.15450288582712,2499975,"Salah Ghaly",2736.268197,60.2601765931852,97,56,0,240
"4822",0.403498659533207,0,5.15450288582712,2500011,"Giroud",936.612712,60.2601765931852,97,56,0,241
"5424",0.403498659533207,1,5.15450288582712,2500048,"Rodriguez",513.304384,60.2601765931852,97,56,0,242
"6004",0.403498659533207,1,5.15450288582712,2500088,"Livermore",2807.909022,60.2601765931852,97,56,0,243
"72",0.390907718042951,0,5.91277430653327,2499722,"Benteke Liolo",2288.661605,60.7006918819831,95,54,0,244
"331",0.390907718042951,1,5.91277430653327,2499738,"Arnautovi\u0107",964.86664,60.7006918819831,95,46,0,245
"469",0.390907718042951,0,5.91277430653327,2499745,"Mitrovi\u0107",1862.036113,60.7006918819831,95,46,0,246
"523",0.390907718042951,1,5.91277430653327,2499748,"Crouch",1902.52101,60.7006918819831,95,54,0,247
"1057",0.390907718042951,0,5.91277430653327,2499780,"Giroud",2860.014155,60.7006918819831,95,54,0,248
"1569",0.390907718042951,0,5.91277430653327,2499813,"Sako",2707.788704,60.7006918819831,95,54,0,249
"2025",0.390907718042951,0,5.91277430653327,2499843,"Lukaku Menama",1374.122534,60.7006918819831,95,54,0,250
"2099",0.390907718042951,0,5.91277430653327,2499848,"Obinze Ogbonna",1516.668402,60.7006918819831,95,54,0,251
"2172",0.390907718042951,0,5.91277430653327,2499852,"Dannemann Eriksen",1760.281813,60.7006918819831,95,54,0,252
