"","probability_of_goal","is_goal","distance","matchId","lastName","eventSec","angle","x","y","is_counter","rank"
"2715",0.563786397426849,1,3.75287889492854,2499886,"Okazaki",1860.750018,88.2896857220538,97,47,0,75
"2836",0.563786397426849,1,3.75287889492854,2499893,"Fer",2091.019679,88.2896857220538,97,47,0,76
"3173",0.563786397426849,0,3.75287889492854,2499912,"Choupo-Moting",1594.658701,88.2896857220538,97,47,0,77
"4437",0.563786397426849,1,3.75287889492854,2499988,"Arnautovi\u0107",1918.508377,88.2896857220538,97,47,0,78
"4451",0.563786397426849,1,3.75287889492854,2499989,"Gayle",2706.258156,88.2896857220538,97,47,0,79
"4468",0.563786397426849,0,3.75287889492854,2499990,"Ag\u00fcero del Castillo",2333.501815,88.2896857220538,97,53,0,80
"5413",0.563786397426849,1,3.75287889492854,2500047,"Cork",1656.228787,88.2896857220538,97,47,0,81
"3987",0.544229945444208,1,7.38138875822158,2499961,"Benteke Liolo",1385.989532,52.6305482654203,93,49,1,82
"5574",0.537750269360029,0,7.47476421032797,2500058,"Diouf",649.837366,51.7090253924358,93,48,1,83
"632",0.524114751994117,0,4.2,2499755,"Chalobah",550.89801,82.139648908549,96,50,0,84
"1170",0.524114751994117,1,4.2,2499787,"de Andrade",2972.120428,82.139648908549,96,50,0,85
"1891",0.524114751994117,0,4.2,2499834,"de Jesus",262.938543,82.139648908549,96,50,0,86
"2689",0.524114751994117,0,4.2,2499884,"Martial",856.220863,82.139648908549,96,50,0,87
"3005",0.524114751994117,0,4.2,2499903,"Smalling",86.991846,82.139648908549,96,50,0,88
"3317",0.524114751994117,1,4.2,2499920,"R\u00fcdiger",153.509516,82.139648908549,96,50,0,89
"3431",0.524114751994117,1,4.2,2499927,"Ayew",2423.924072,82.139648908549,96,50,0,90
"4445",0.524114751994117,1,4.2,2499989,"Gayle",968.027455,82.139648908549,96,50,0,91
"4487",0.524114751994117,1,4.2,2499991,"Locadia",2660.011923,82.139648908549,96,50,0,92
"4997",0.524114751994117,1,4.2,2500023,"Barbosa de Oliveira",235.57604,82.139648908549,96,50,0,93
"5036",0.524114751994117,0,4.2,2500025,"Calvert-Lewin",1400.748651,82.139648908549,96,50,0,94
"5930",0.524114751994117,0,4.2,2500082,"Solanke",2892.879842,82.139648908549,96,50,0,95
"790",0.519905789488693,1,3.99624824053762,2499765,"Atsu Twasam",1122.869905,80.4927145287274,98,45,0,96
"4585",0.519905789488693,0,3.99624824053762,2499997,"Tosun",2864.006441,80.4927145287274,98,45,0,97
"3275",0.519905789488691,1,3.99624824053763,2499917,"Wagu\u00e9",2698.809945,80.4927145287272,98,55,0,98
"710",0.518769591884885,0,4.25469152818392,2499760,"Tackie Mensah Welbeck",926.400047,81.295799156945,96,49,0,99
"917",0.518769591884885,0,4.25469152818392,2499772,"Calvert-Lewin",2500.466459,81.295799156945,96,51,0,100
"1454",0.518769591884885,1,4.25469152818392,2499806,"Okazaki",200.684209,81.295799156945,96,51,0,101
"1642",0.518769591884885,1,4.25469152818392,2499818,"Phillips",2765.144405,81.295799156945,96,49,0,102
"1888",0.518769591884885,1,4.25469152818392,2499834,"de Jesus",2669.154041,81.295799156945,96,51,0,103
"2238",0.518769591884885,0,4.25469152818392,2499857,"Hoedt",824.342432,81.295799156945,96,49,0,104
"2723",0.518769591884885,0,4.25469152818392,2499886,"Austin",1247.147836,81.295799156945,96,51,0,105
"2920",0.518769591884885,0,4.25469152818392,2499897,"Depoitre",2897.994716,81.295799156945,96,49,0,106
"3251",0.518769591884885,1,4.25469152818392,2499916,"Kane",2285.723484,81.295799156945,96,49,0,107
"3616",0.518769591884885,1,4.25469152818392,2499938,"Carroll",813.781658,81.295799156945,96,51,0,108
"3740",0.518769591884885,1,4.25469152818392,2499946,"Son",1509.359651,81.295799156945,96,51,0,109
"4024",0.518769591884885,0,4.25469152818392,2499963,"Iheanacho",1872.998397,81.295799156945,96,49,0,110
"4227",0.518769591884885,0,4.25469152818392,2499975,"Kane",1775.772806,81.295799156945,96,49,0,111
"4601",0.518769591884885,0,4.25469152818392,2499998,"Dawson",2357.589491,81.295799156945,96,51,0,112
"5921",0.518769591884885,1,4.25469152818392,2500082,"Giroud",1907.981112,81.295799156945,96,51,0,113
"979",0.517928830119773,1,7.08661414216973,2499776,"Morata Mart\u00edn",1918.798569,46.2221783629251,95,43,1,114
"1007",0.515809861600511,1,4.16183853603189,2499778,"Hern\u00e1ndez Balc\u00e1zar",1187.991908,80.3388172727015,97,46,0,115
"2451",0.515809861600511,0,4.16183853603189,2499869,"Long",1100.955799,80.3388172727015,97,46,0,116
"2514",0.515809861600511,1,4.16183853603189,2499873,"Otamendi",520.099441,80.3388172727015,97,46,0,117
"3815",0.515809861600511,0,4.16183853603189,2499950,"Hemed",1771.888547,80.3388172727015,97,46,0,118
"839",0.51580986160051,1,4.16183853603189,2499767,"Ag\u00fcero del Castillo",1841.44704,80.3388172727015,97,54,0,119
"1178",0.51580986160051,1,4.16183853603189,2499788,"Sakho",2658.749372,80.3388172727015,97,54,0,120
"5577",0.51580986160051,1,4.16183853603189,2500058,"Crouch",1998.148932,80.3388172727015,97,54,0,121
"3476",0.513078012113032,1,7.8371487162105,2499930,"Murray",140.051082,48.2469302917886,93,54,1,122
"3",0.502916118756381,1,4.41470270799745,2499719,"Okazaki",254.745027,78.7883006482609,96,52,0,123
"1117",0.502916118756381,1,4.41470270799745,2499784,"Lukaku Menama",2412.453366,78.7883006482609,96,52,0,124
"1161",0.502916118756381,0,4.41470270799745,2499787,"Carrillo D\u00edaz",1970.666276,78.7883006482609,96,52,0,125
"1318",0.502916118756381,0,4.41470270799745,2499797,"Alli",2723.088258,78.7883006482609,96,48,0,126
"1801",0.502916118756381,1,4.41470270799745,2499829,"Wilson",1556.577637,78.7883006482609,96,48,0,127
"2308",0.502916118756381,1,4.41470270799745,2499860,"Lacazette",199.032187,78.7883006482609,96,48,0,128
"3091",0.502916118756381,1,4.41470270799745,2499908,"Ayew Pel\u00e9",1396.727162,78.7883006482609,96,52,0,129
"3120",0.502916118756381,1,4.41470270799745,2499909,"Wilson",2719.561245,78.7883006482609,96,52,0,130
"3584",0.502916118756381,0,4.41470270799745,2499936,"Diouf",2445.630962,78.7883006482609,96,52,0,131
"4648",0.502916118756381,1,4.41470270799745,2500000,"Wood",2047.013742,78.7883006482609,96,52,0,132
"4743",0.502916118756381,0,4.41470270799745,2500007,"Kane",992.720193,78.7883006482609,96,48,0,133
"5008",0.502916118756381,1,4.41470270799745,2500024,"Ulloa",1175.151221,78.7883006482609,96,48,0,134
"5266",0.502916118756381,1,4.41470270799745,2500038,"Wood",1667.635046,78.7883006482609,96,48,0,135
"6085",0.502916118756381,0,4.41470270799745,2500094,"Murphy",1345.277815,78.7883006482609,96,48,0,136
"2096",0.495927807838183,0,8.39999999999999,2499847,"Rond\u00f3n Gim\u00e9nez",2942.735478,47.0868897348734,92,50,1,137
"330",0.495861972017207,0,8.09830229122129,2499738,"Arnautovi\u0107",963.739269,45.8730277581404,93,45,1,138
"3581",0.480888149127976,1,8.64416566245695,2499936,"P\u00e9rez Guti\u00e9rrez",1632.239267,45.0755769773625,92,53,1,139
"977",0.477237809160238,0,4.6692183500025,2499776,"Fletcher",1566.053841,74.7079876899916,96,53,0,140
"1349",0.477237809160238,0,4.6692183500025,2499799,"de Andrade",482.98867,74.7079876899916,96,47,0,141
"1753",0.477237809160238,1,4.6692183500025,2499826,"Murray",1731.403637,74.7079876899916,96,47,0,142
"2991",0.477237809160238,0,4.6692183500025,2499902,"Borges da Silva",574.093619,74.7079876899916,96,53,0,143
"3211",0.477237809160238,1,4.6692183500025,2499914,"Barnes",125.122731,74.7079876899916,96,53,0,144
"3546",0.477237809160238,0,4.6692183500025,2499934,"Ag\u00fcero del Castillo",2347.484166,74.7079876899916,96,53,0,145
"4172",0.477237809160238,0,4.6692183500025,2499972,"Kompany",828.750538,74.7079876899916,96,47,0,146
"4261",0.477237809160238,1,4.6692183500025,2499978,"Hegazy",217.924833,74.7079876899916,96,47,0,147
"4736",0.477237809160238,1,4.6692183500025,2500006,"King",143.077915,74.7079876899916,96,47,0,148
"6057",0.476257857958614,0,8.40647964370342,2500092,"Man\u00e9",1113.362778,43.2099879371462,93,56,1,149
"2714",0.469765957257757,0,8.82940541599489,2499886,"Vardy",1809.23298,43.6026416947046,92,46,1,150
"778",0.469765957257757,0,8.82940541599489,2499764,"Lukaku Menama",1531.04736,43.6026416947046,92,54,1,151
"1937",0.469765957257757,0,8.82940541599489,2499837,"Hughes",2571.40421,43.6026416947046,92,54,1,152
"3760",0.469765957257757,1,8.82940541599489,2499947,"Ward-Prowse",2629.077687,43.6026416947046,92,54,1,153
"2520",0.461245576333989,0,6.8830879697996,2499873,"Mota Veiga de Carvalho e Silva",2886.312809,34.1588410330963,97,41,1,154
"3261",0.459416438093817,1,8.32367707206377,2499916,"Kane",1294.855828,39.5277549333565,94,42,1,155
"515",0.457658314640702,0,4.63492179006292,2499748,"Martins Indi",522.757297,70.6732149611668,97,45,0,156
"915",0.457658314640702,1,4.63492179006292,2499772,"Niasse",2163.211936,70.6732149611668,97,45,0,157
"1160",0.457658314640702,0,4.63492179006292,2499787,"Hegazy",1892.973924,70.6732149611668,97,45,0,158
"2055",0.457658314640702,1,4.63492179006292,2499845,"Austin",411.968931,70.6732149611668,97,45,0,159
"2314",0.457658314640702,0,4.63492179006292,2499860,"S\u00e1nchez S\u00e1nchez",614.79153,70.6732149611668,97,45,0,160
"2716",0.457658314640702,1,4.63492179006292,2499886,"King",2252.608509,70.6732149611668,97,45,0,161
"3506",0.457658314640702,1,4.63492179006292,2499931,"Klavan",2889.333658,70.6732149611668,97,45,0,162
"4193",0.457658314640702,1,4.63492179006292,2499973,"Diam\u00e9",1302.05214,70.6732149611668,97,45,0,163
"4641",0.457658314640702,0,4.63492179006292,2500000,"Wood",194.776733,70.6732149611668,97,45,0,164
"2995",0.457658314640701,0,4.63492179006292,2499902,"Christensen",2095.900958,70.6732149611667,97,55,0,165
"4680",0.457658314640701,0,4.63492179006292,2500002,"Iheanacho",1648.335583,70.6732149611667,97,55,0,166
"6172",0.457658314640701,1,4.63492179006292,2500098,"Niasse",1737.064842,70.6732149611667,97,55,0,167
"1574",0.456174217391162,1,9.06200860736734,2499814,"Vardy",1050.169437,41.8191268358153,92,45,1,168
"332",0.456174217391162,1,9.06200860736735,2499738,"Arnautovi\u0107",2920.234529,41.8191268358153,92,55,1,169
"2979",0.451070626604124,0,9.45,2499901,"Dannemann Eriksen",226.189166,42.3429295646948,91,50,1,170
"6154",0.450284193866862,1,8.06330577368861,2500097,"Vardy",1667.785106,36.6662139371837,95,41,1,171
"2851",0.449719787585339,0,9.47443402003518,2499894,"Benteke Liolo",181.55856,42.169742957325,91,51,1,172
"1271",0.44571341771248,1,9.54736089189049,2499794,"de Jesus",600.705526,41.6570391907582,91,48,1,173
"2900",0.44571341771248,1,9.54736089189049,2499896,"Sakho",2446.079633,41.6570391907582,91,48,1,174
"528",0.443256799091313,1,5.00383852657138,2499749,"Tackie Mensah Welbeck",340.225954,69.2582462190328,96,46,0,175
"633",0.443256799091313,0,5.00383852657138,2499755,"Carrillo D\u00edaz",552.657546,69.2582462190328,96,46,0,176
"1418",0.443256799091313,0,5.00383852657138,2499804,"Long",1690.543773,69.2582462190328,96,46,0,177
"1592",0.443256799091313,1,5.00383852657138,2499815,"Barbosa de Oliveira",759.047655,69.2582462190328,96,46,0,178
"1917",0.443256799091313,1,5.00383852657138,2499836,"Martial",2202.59325,69.2582462190328,96,46,0,179
"2202",0.443256799091313,1,5.00383852657138,2499854,"Clark",791.406971,69.2582462190328,96,46,0,180
"2395",0.443256799091313,1,5.00383852657138,2499865,"Jim\u00e9nez Silva",2250.295738,69.2582462190328,96,46,0,181
"3123",0.443256799091313,0,5.00383852657138,2499910,"Bakayoko",1087.044883,69.2582462190328,96,46,0,182
"5164",0.443256799091313,1,5.00383852657138,2500032,"Man\u00e9",230.44284,69.2582462190328,96,46,0,183
"5431",0.443256799091313,1,5.00383852657138,2500049,"Long",490.414371,69.2582462190328,96,46,0,184
"451",0.443256799091313,1,5.00383852657138,2499744,"Fellaini-Bakkioui",2185.760423,69.2582462190328,96,54,0,185
"2671",0.443256799091313,0,5.00383852657138,2499883,"Deeney",1792.810332,69.2582462190328,96,54,0,186
"3941",0.443256799091313,0,5.00383852657138,2499957,"Barbosa de Oliveira",2941.965607,69.2582462190328,96,54,0,187
"4331",0.443256799091313,1,5.00383852657138,2499982,"Ag\u00fcero del Castillo",163.321811,69.2582462190328,96,54,0,188
"5039",0.443256799091313,1,5.00383852657138,2500025,"Choupo-Moting",1900.755177,69.2582462190328,96,54,0,189
"5067",0.443256799091313,0,5.00383852657138,2500027,"Gayle",1691.893432,69.2582462190328,96,54,0,190
"668",0.440897718811384,0,5.25,2499757,"Sanmart\u00edn Mato",2082.828286,69.7640107922818,95,50,0,191
"1854",0.440897718811384,1,5.25,2499832,"Cork",1732.367573,69.7640107922818,95,50,0,192
"2053",0.440897718811384,0,5.25,2499845,"van Dijk",2433.78322,69.7640107922818,95,50,0,193
"2242",0.440897718811384,0,5.25,2499857,"Otamendi",1162.654424,69.7640107922818,95,50,0,194
"4596",0.440897718811384,1,5.25,2499998,"Dawson",1124.196256,69.7640107922818,95,50,0,195
"51",0.437026086679454,1,5.29385492812185,2499721,"Morata Mart\u00edn",1384.099487,69.1594742809427,95,49,0,196
"471",0.437026086679454,1,5.29385492812185,2499745,"Mitrovi\u0107",2453.135608,69.1594742809427,95,49,0,197
"869",0.437026086679454,1,5.29385492812185,2499769,"Lacazette",1144.407649,69.1594742809427,95,49,0,198
"959",0.437026086679454,1,5.29385492812185,2499775,"Lukaku Menama",1145.970864,69.1594742809427,95,49,0,199
"961",0.437026086679454,0,5.29385492812185,2499775,"Romeu Vidal",331.225174,69.1594742809427,95,49,0,200
"1939",0.437026086679454,0,5.29385492812185,2499837,"Arnautovi\u0107",2837.017983,69.1594742809427,95,49,0,201
"3867",0.437026086679454,0,5.29385492812185,2499953,"Deeney",2042.812786,69.1594742809427,95,49,0,202
"4038",0.437026086679454,0,5.29385492812185,2499964,"Sanmart\u00edn Mato",170.795679,69.1594742809427,95,49,0,203
"302",0.437026086679454,0,5.29385492812185,2499736,"Pogba",2655.272276,69.1594742809427,95,51,0,204
"1134",0.437026086679454,0,5.29385492812185,2499785,"Oxlade-Chamberlain",2575.980427,69.1594742809427,95,51,0,205
"1559",0.437026086679454,0,5.29385492812185,2499813,"Schlupp",2115.084869,69.1594742809427,95,51,0,206
"1757",0.425644699925263,0,5.42329235796854,2499826,"Ayew",414.763554,67.375053785412,95,48,0,207
"2550",0.425644699925263,0,5.42329235796854,2499876,"Mawson",157.937794,67.375053785412,95,48,0,208
"3716",0.425644699925263,0,5.42329235796854,2499944,"Rashford",2335.18266,67.375053785412,95,48,0,209
"4309",0.425644699925263,1,5.42329235796854,2499980,"Davies",1798.985073,67.375053785412,95,48,0,210
"5003",0.425644699925263,1,5.42329235796854,2500023,"Salah Ghaly",2373.772401,67.375053785412,95,48,0,211
"5032",0.425644699925263,0,5.42329235796854,2500025,"Keane",747.341938,67.375053785412,95,48,0,212
"5212",0.425644699925263,1,5.42329235796854,2500035,"P\u00e9rez Guti\u00e9rrez",2076.13433,67.375053785412,95,48,0,213
"6147",0.425644699925263,1,5.42329235796854,2500097,"Lamela",216.416867,67.375053785412,95,48,0,214
"296",0.425644699925263,0,5.42329235796854,2499736,"Jones",543.920422,67.3750537854119,95,52,0,215
"312",0.425644699925263,0,5.42329235796854,2499737,"Morata Mart\u00edn",257.754754,67.3750537854119,95,52,0,216
"620",0.425644699925263,1,5.42329235796854,2499754,"de Jesus",3010.214354,67.3750537854119,95,52,0,217
"1443",0.425644699925263,1,5.42329235796854,2499805,"Diouf",1022.238888,67.3750537854119,95,52,0,218
"1644",0.425644699925263,0,5.42329235796854,2499819,"Rashford",468.889578,67.3750537854119,95,52,0,219
"2328",0.425644699925263,0,5.42329235796854,2499861,"Murray",155.337309,67.3750537854119,95,52,0,220
"2554",0.425644699925263,0,5.42329235796854,2499876,"Mawson",2300.183626,67.3750537854119,95,52,0,221
"3182",0.425644699925263,0,5.42329235796854,2499912,"Mouni\u00e9",669.364379,67.3750537854119,95,52,0,222
"4960",0.425644699925263,0,5.42329235796854,2500021,"McArthur",1709.808769,67.3750537854119,95,52,0,223
"5152",0.425644699925263,1,5.42329235796854,2500031,"Alli",1223.724125,67.3750537854119,95,52,0,224
"2310",0.422967309706837,0,4.58872531319974,2499860,"Martial",374.513412,63.5101400914537,98,44,0,225
"2379",0.422967309706837,0,4.58872531319974,2499865,"Antonio",417.309483,63.5101400914537,98,44,0,226
"5630",0.422967309706837,0,4.58872531319974,2500062,"R\u00fcdiger",711.245925,63.5101400914537,98,44,0,227
"1819",0.422967309706836,1,4.58872531319974,2499830,"S\u00e1nchez S\u00e1nchez",2461.444948,63.5101400914534,98,56,0,228
"5224",0.422967309706836,1,4.58872531319974,2500036,"Hern\u00e1ndez Balc\u00e1zar",2641.458256,63.5101400914534,98,56,0,229
"164",0.415394820895365,0,4.21294433858318,2499728,"Yacob",2384.886225,60.4730686885245,99,56,0,230
"4983",0.411068747080723,0,10.5,2500022,"Aubameyang",435.110291,38.4341903539573,90,50,1,231
"1694",0.407475239479009,1,5.63241511254275,2499822,"de Jesus",1735.346894,64.5020280569202,95,53,0,232
"1764",0.407475239479009,0,5.63241511254275,2499827,"Dann",2136.464772,64.5020280569202,95,47,0,233
"1769",0.407475239479009,0,5.63241511254275,2499827,"Milivojevi\u0107",855.992932,64.5020280569202,95,47,0,234
"2221",0.407475239479009,0,5.63241511254275,2499855,"Morata Mart\u00edn",1033.175882,64.5020280569202,95,47,0,235
"2579",0.407475239479009,0,5.63241511254275,2499877,"Lamela",1635.993399,64.5020280569202,95,53,0,236
"2692",0.407475239479009,0,5.63241511254275,2499884,"Ak\u00e9",2128.266947,64.5020280569202,95,53,0,237
"3042",0.407475239479009,1,5.63241511254275,2499905,"Depoitre",1105.395561,64.5020280569202,95,47,0,238
"3394",0.407475239479009,0,5.63241511254275,2499925,"Duffy",2505.473836,64.5020280569202,95,53,0,239
"3538",0.407475239479009,1,5.63241511254275,2499933,"Albrighton",2791.534673,64.5020280569202,95,47,0,240
"3551",0.407475239479009,1,5.63241511254275,2499934,"Ag\u00fcero del Castillo",1051.476981,64.5020280569202,95,53,0,241
"3657",0.407475239479009,0,5.63241511254275,2499941,"Benteke Liolo",1608.553072,64.5020280569202,95,47,0,242
"3823",0.407475239479009,0,5.63241511254275,2499950,"Murray",2682.313803,64.5020280569202,95,47,0,243
"4017",0.407475239479009,0,5.63241511254275,2499963,"Ndidi",563.273982,64.5020280569202,95,53,0,244
"4466",0.407475239479009,1,5.63241511254275,2499990,"San\u00e9",1951.642216,64.5020280569202,95,47,0,245
"5197",0.407475239479009,0,5.63241511254275,2500034,"Mata Garc\u00eda",703.197582,64.5020280569202,95,53,0,246
"5464",0.407475239479009,1,5.63241511254275,2500052,"Man\u00e9",384.920718,64.5020280569202,95,53,0,247
"5516",0.407475239479009,0,5.63241511254275,2500055,"Morata Mart\u00edn",1609.568047,64.5020280569202,95,47,0,248
"579",0.406988228318861,0,10.2931482064527,2499752,"Ram\u00edrez Castillo",357.604726,36.7743048022209,91,56,1,249
"3097",0.406797766726453,0,10.5877098562437,2499909,"King",930.198131,37.9076011518755,90,48,1,250
"9",0.40547095462276,0,10.0076770531427,2499719,"Okazaki",1969.136309,35.3263458119325,92,58,1,251
